"","region_1","country","variety","points"
"115983","Conegliano Valdobbiadene Prosecco Superiore","Italy","Glera",87.0985446711978
"115990","Conegliano Valdobbiadene Prosecco Superiore","Italy","Glera",102.120668169832
"116002","Venezia","Italy","Pinot Grigio",87.6153951867117
"116003","Delle Venezie","Italy","Pinot Grigio",92.5772236011501
"116060","Sicilia","Italy","Grillo",100.907743020534
"116069","Soave Classico","Italy","Garganega",88.3875486259815
"116072","Lugana","Italy","Turbiana",94.169516986886
"116080","Alto Adige","Italy","Pinot Bianco",97.3530360518074
"116081","Alto Adige","Italy","Sauvignon",96.9793243565424
"116361","Sicilia","Italy","Grillo",89.3776873462095
"116365","Sicilia","Italy","White Blend",88.8866773653745
"116368","Sicilia","Italy","Cabernet Sauvignon",88.9435573006146
"116371","Sicilia","Italy","White Blend",96.6185512665786
"116372","Sicilia","Italy","Grillo",91.3987706305254
"116385","Delle Venezie","Italy","Pinot Grigio",89.0620828476076
"116386","Vernaccia di San Gimignano","Italy","Vernaccia",91.1004579717937
"116450","Toscana","Italy","Rosé",97.211255778255
"116463","Maremma","Italy","Vermentino",94.3936718973473
"116499","Salento","Italy","Primitivo",93.6624875027136
"116500","Salento","Italy","Rosé",97.9608987841631
"116521","Salento","Italy","Negroamaro",84.9317743590657
"116523","Salento","Italy","Chardonnay",86.6598601048658
"116559","Toscana","Italy","Red Blend",97.2930622604589
"116578","Toscana","Italy","Sangiovese",83.0166390143833
"116649","Verdicchio dei Castelli di Jesi Classico Superiore","Italy","Verdicchio",97.0456400712876
"116652","Verdicchio dei Castelli di Jesi Classico","Italy","Verdicchio",92.0009885522155
"116662","Lugana","Italy","Turbiana",97.7411814503428
"116747","Trentino","Italy","Pinot Grigio",89.9647711076125
"116770","Collio","Italy","Pinot Grigio",90.8810537206953
"116811","Piedmont","Italy","Red Blend",92.7515305564874
"116943","Sicilia","Italy","White Blend",93.6957862421768
"116949","Sicilia","Italy","Grillo",92.4461378835522
"116953","Sicilia","Italy","Nero d'Avola",82.7536396276691
"116958","Chianti Classico","Italy","Sangiovese",94.9725625742539
"116973","Umbria","Italy","Red Blend",97.1458469215461
"116984","Puglia","Italy","Nero di Troia",87.1392794526898
"116994","Salento","Italy","Negroamaro",92.9808071549904
"117004","Puglia","Italy","White Blend",97.0497558112422
"117060","Etna","Italy","Red Blend",90.199048086668
"117101","Etna","Italy","Red Blend",99.7310586116745
"117159","Piedmont","Italy","Cortese",94.9539023767219
"117164","Piedmont","Italy","White Blend",87.9858334113611
"117166","Dolcetto d'Alba","Italy","Dolcetto",103.634706116922
"117264","Romagna","Italy","Red Blend",96.4800621069447
"117269","Aglianico del Vulture","Italy","Aglianico",90.838369353668
"117273","Vernaccia di San Gimignano","Italy","Vernaccia",95.8090469692675
"117277","Vernaccia di San Gimignano","Italy","Vernaccia",84.9493957654216
"117282","Vernaccia di San Gimignano","Italy","Vernaccia",99.1246480083807
"117283","Romagna","Italy","Sangiovese",93.9761048324949
"117374","Bardolino","Italy","Red Blend",92.1679851566307
"117652","Alto Adige","Italy","Pinot Bianco",97.9269357749375
"117670","Trentino","Italy","Red Blend",89.2268458062432
"117716","Toscana","Italy","Red Blend",92.5432174013951
"117994","Sicilia","Italy","Grillo",90.5652310756411
"118010","Sicilia","Italy","Grillo",97.7145317547385
"118028","Soave Classico","Italy","Garganega",96.1996902199735
"118029","Valdadige","Italy","Pinot Grigio",92.7240618345797
"118043","Castel del Monte","Italy","Red Blend",97.6031356250938
"118201","Valdobbiadene Prosecco Superiore","Italy","Sparkling Blend",86.7857396353435
"118209","Valdobbiadene Prosecco Superiore","Italy","Sparkling Blend",85.2726454491311
"118219","Valdobbiadene Prosecco Superiore","Italy","Glera",82.5631293590273
"118220","Conegliano Valdobbiadene Prosecco Superiore","Italy","Glera",98.9936185079494
"118374","Valpolicella Superiore Ripasso","Italy","Red Blend",86.8218650720752
"118392","Prosecco","Italy","Glera",89.9722404080833
"118406","Soave Classico","Italy","Garganega",94.1375178966504
"118472","Lambrusco Grasparossa di Castelvetro","Italy","Lambrusco Grasparossa",97.2178801558427
"118500","Lugana","Italy","Turbiana",105.363116114919
"118504","Vino Spumante","Italy","Fiano",98.2517581579685
"118524","Valpolicella Classico Superiore Ripasso","Italy","Corvina, Rondinella, Molinara",89.81183640525
"118531","Valpolicella Classico Superiore Ripasso","Italy","Corvina, Rondinella, Molinara",87.8513161586226
"118540","Valpolicella Superiore Ripasso","Italy","Corvina, Rondinella, Molinara",89.5896500684504
"118627","Terre Siciliane","Italy","White Blend",94.0331994991794
"118648","Sicilia","Italy","Grillo",97.5134390831088
"118783","Collio","Italy","Pinot Grigio",104.232116689131
"118889","Valpolicella Superiore","Italy","Corvina, Rondinella, Molinara",97.9174667328552
"118917","Taburno","Italy","Greco",79.1849006530783
"118934","Campania","Italy","Falanghina",101.040025167131
"118936","Puglia","Italy","Sangiovese",84.9406536521293
"118945","Campania","Italy","Rosé",88.1159329343834
"118980","Piedmont","Italy","Dolcetto",93.4559410258877
"119000","Gavi","Italy","Cortese",82.5053540643871
"119022","Roero","Italy","Arneis",82.3232460578702
"119099","Soave Classico","Italy","Garganega",94.429217320406
"119100","Friuli Grave","Italy","Traminer",97.1279766720186
"119104","Lugana","Italy","Turbiana",95.236381697575
"119111","Soave Classico","Italy","White Blend",87.975610798947
"119119","Cirò","Italy","Gaglioppo",95.840926791959
"119139","Roero","Italy","Arneis",93.9143116502762
"119143","Bardolino Chiaretto","Italy","Red Blend",98.2147836132528
"119145","Roero","Italy","Arneis",95.6671893296086
"119148","Verdicchio dei Castelli di Jesi Classico","Italy","Verdicchio",106.310947370218
"119152","Verdicchio dei Castelli di Jesi","Italy","Verdicchio",84.6475854988351
"119194","Chianti Colli Fiorentini","Italy","Red Blend",89.7924576423437
"119196","Chianti Colli Fiorentini","Italy","Red Blend",89.1467023392752
"119197","Chianti Colli Fiorentini","Italy","Red Blend",87.5610850901449
"119218","Rosso di Montepulciano","Italy","Prugnolo Gentile",96.1327955779279
"119223","Chianti Classico","Italy","Sangiovese",88.7684513749139
"119224","Chianti Superiore","Italy","Sangiovese",83.5571370524702
"119239","Primitivo di Manduria","Italy","Primitivo",100.43650811985
"119279","Prosecco Treviso","Italy","Glera",90.2821498144688
"119282","Conegliano Valdobbiadene Prosecco Superiore","Italy","Glera",81.9484921322761
"119283","Trentino","Italy","Pinot Grigio",89.6152198161043
"119284","Conegliano Valdobbiadene Prosecco Superiore","Italy","Glera",88.0171079945654
"119285","Collio","Italy","Pinot Grigio",89.3177548090885
"119288","Prosecco","Italy","Glera",83.1934513276766
"119292","Alto Adige","Italy","Pinot Grigio",88.4111515338669
"119293","Prosecco Treviso","Italy","Glera",102.802816714411
"119295","Conegliano Valdobbiadene Prosecco Superiore","Italy","Glera",92.9526521641798
"119296","Alto Adige","Italy","Pinot Grigio",90.2209711613414
"119304","Prosecco","Italy","Glera",92.1098033716063
"119305","Valdadige","Italy","Pinot Grigio",91.9525772550886
"119307","Prosecco","Italy","Glera",95.6716038342801
"119335","Campi Flegrei","Italy","Piedirosso",91.6875889574653
"119338","Etna","Italy","Nerello Mascalese",93.1592984715561
"119343","Sicilia","Italy","Red Blend",91.9938462467644
"119398","Terre Siciliane","Italy","Nero d'Avola",89.0219710087917
"119399","Terre Siciliane","Italy","Nero d'Avola",91.3069546218521
"119501","Valpolicella Classico Superiore Ripasso","Italy","Red Blend",90.8546294384913
"119502","Veneto","Italy","White Blend",82.0247136465851
"119578","Toscana","Italy","Pinot Grigio",82.9401727741507
"119591","Dolcetto d'Alba","Italy","Dolcetto",93.9488657024104
"119605","Conegliano Valdobbiadene Prosecco Superiore","Italy","Glera",90.8901591769013
"119607","Conegliano Valdobbiadene Prosecco Superiore","Italy","Glera",93.0353877274733
"119614","Soave Classico","Italy","Garganega",91.6143413792126
"119615","Conegliano Valdobbiadene Prosecco Superiore","Italy","Glera",105.134363781333
"119726","Rosso di Montepulciano","Italy","Sangiovese",88.1932262983084
"119740","Chianti Rufina","Italy","Sangiovese",90.5481245115959
"119778","Chianti Classico","Italy","Sangiovese",90.9192629054502
"119784","Chianti Rufina","Italy","Sangiovese",93.7460250064539
"119858","Chianti Classico","Italy","Red Blend",96.7682237574047
"119886","Terre Siciliane","Italy","Nero d'Avola",94.5712897064077
"120110","Lacryma Christi del Vesuvio","Italy","Red Blend",90.1944043621065
"120118","Basilicata","Italy","Moscato",97.3869432087942
"120158","Chianti Colli Senesi","Italy","Sangiovese",90.9013423516003
"120298","Verdicchio dei Castelli di Jesi","Italy","Verdicchio",87.780412699048
"120347","Campania","Italy","Fiano",88.5317928319986
"120355","Terre Siciliane","Italy","Inzolia",91.285205771754
"120370","Conegliano Valdobbiadene Prosecco Superiore","Italy","Glera",97.0803414025567
"120381","Salento","Italy","Negroamaro",92.5162525953453
"120382","Prosecco","Italy","Glera",92.9715959631722
"120390","Conegliano Valdobbiadene Prosecco Superiore","Italy","Glera",88.4522762191704
"120453","Trentino","Italy","Nosiola",87.3323917511485
"120463","Alto Adige","Italy","Pinot Grigio",84.1634696613663
"120464","Trentino","Italy","Pinot Grigio",96.1437008326887
"120465","Friuli Colli Orientali","Italy","Sauvignon",90.4505889335495
"120471","Friuli Colli Orientali","Italy","Pinot Grigio",87.9946982028899
"120474","Friuli Colli Orientali","Italy","Pinot Grigio",97.1919489322035
"120476","Friuli Colli Orientali","Italy","Sauvignon",89.7753066234274
"120479","Friuli Colli Orientali","Italy","Pinot Bianco",90.9089894842588
"120488","Puglia","Italy","Fiano",93.2734120685249
"120489","Terre di Chieti","Italy","Pinot Grigio",87.66153529636
"120491","Orvieto Classico","Italy","White Blend",89.1624359600055
"120498","Trebbiano d'Abruzzo","Italy","Trebbiano",90.4344337803329
"120567","Barbera d'Asti","Italy","Barbera",90.8858936720677
"120568","Barbera d'Asti","Italy","Barbera",92.5716523134097
"120569","Barbera d'Asti","Italy","Barbera",91.0171536160717
"120704","Rosso Conero","Italy","Montepulciano",95.7875557991655
"120714","Rosso Conero","Italy","Montepulciano",94.9618542902743
"120846","Campania","Italy","Aglianico",89.014150569111
"120961","Chianti Classico","Italy","Red Blend",92.7041177564323
"120969","Chianti Classico","Italy","Sangiovese",92.1670833291729
"121091","Toscana","Italy","Red Blend",99.9003055919655
"121148","Toscana","Italy","Viognier",89.092969269846
"121284","Dolcetto d'Alba","Italy","Dolcetto",86.187863110001
"121340","Montepulciano d'Abruzzo","Italy","Montepulciano",95.0375883871103
"121353","Montepulciano d'Abruzzo","Italy","Montepulciano",92.0513164383242
"121389","Toscana","Italy","Red Blend",98.1604174756958
"121390","Toscana","Italy","Red Blend",89.5957537412268
"121425","Umbria","Italy","Red Blend",97.3967400261891
"121430","Morellino di Scansano","Italy","Sangiovese",93.3387550015038
"121433","Montepulciano d'Abruzzo","Italy","Montepulciano",87.7698284623378
"121473","Maremma","Italy","Vermentino",86.8527763436252
"121484","Toscana","Italy","Vermentino",95.2762761492895
"121519","Greco di Tufo","Italy","Greco",96.3339946351544
"121565","Alto Adige","Italy","Pinot Grigio",92.9939420727991
"121596","Montepulciano d'Abruzzo","Italy","Montepulciano",98.1607301005986
"121672","Vino Nobile di Montepulciano","Italy","Prugnolo Gentile",94.2557225001126
"121766","Trentino","Italy","Merlot",96.6477040961177
"121796","Umbria","Italy","Red Blend",95.1956944010567
"121805","Umbria","Italy","Merlot",84.6015104096417
"121838","Colli Orientali del Friuli","Italy","Friulano",90.3144673759879
"121974","Prosecco","Italy","Glera",89.6708537653145
"121982","Prosecco","Italy","Glera",87.4004830717728
"121999","Collio","Italy","Sauvignon",96.6083885418149
"122136","Trentino","Italy","Pinot Grigio",86.9482195600792
"122142","Asolo Prosecco Superiore","Italy","Glera",94.8791788819397
"122144","Prosecco","Italy","Glera",91.4845251888557
"122146","Friuli","Italy","Pinot Grigio",89.6368712621954
"122147","Delle Venezie","Italy","Pinot Grigio",91.1017672752304
"122151","Prosecco Treviso","Italy","Glera",88.6474574180576
"122157","Prosecco","Italy","Glera",88.4238938333166
"122158","Asolo Prosecco Superiore","Italy","Glera",101.52224666509
"122160","Friuli Grave","Italy","Pinot Grigio",87.0318066920516
"122162","Conegliano Valdobbiadene Prosecco Superiore","Italy","Glera",100.668550989501
"122163","Prosecco","Italy","Glera",91.1839832645335
"122198","Barbera d'Alba Superiore","Italy","Barbera",96.5226262482215
"122202","Langhe","Italy","Arneis",95.9166344962348
"122244","Chianti Classico","Italy","Red Blend",92.1046418153555
"122267","Chianti Classico","Italy","Red Blend",85.8233770136517
"122281","Chianti Classico","Italy","Sangiovese",90.000234570833
"122395","Valdadige","Italy","Pinot Grigio",89.4014606320754
"122437","Conegliano Valdobbiadene Prosecco Superiore","Italy","Glera",92.150060514843
"122438","Conegliano Valdobbiadene Prosecco Superiore","Italy","Glera",99.2471777188932
"122439","Conegliano Valdobbiadene Prosecco Superiore","Italy","Glera",90.7724242153894
"122449","Delle Venezie","Italy","Pinot Grigio",94.8099087428371
"122456","Veneto","Italy","Pinot Grigio",89.5468896418297
"122593","Irpinia","Italy","Red Blend",91.1738432503684
"122604","Aglianico del Vulture","Italy","Aglianico",88.6705076690677
"122610","Sicilia","Italy","Nero d'Avola",93.2627059060121
"122779","Terre Siciliane","Italy","Nero d'Avola",87.2705916239547
"122783","Terre Siciliane","Italy","Nerello Mascalese",93.7184770723439
"122905","Soave Classico","Italy","Garganega",93.7438324440037
"122982","Veneto","Italy","Sauvignon",93.4680984246534
"122990","Valpolicella Classico Superiore Ripasso","Italy","Red Blend",90.4501299810999
"122993","Valpolicella Classico Superiore Ripasso","Italy","Red Blend",84.4283694909797
"123002","Friuli Grave","Italy","Sauvignon",92.5902289894279
"123040","Chianti Classico","Italy","Red Blend",92.829220802689
"123068","Chianti Classico","Italy","Red Blend",95.4599770002985
"123115","Moscato d'Asti","Italy","Moscato",101.002540155924
"123153","Barbera d'Asti","Italy","Barbera",88.0692522633369
"123159","Gavi","Italy","Cortese",98.5440438204752
"123162","Dolcetto d'Alba","Italy","Dolcetto",86.4549764495731
"123173","Nebbiolo d'Alba","Italy","Nebbiolo",95.9325713045465
"123191","Rosso di Montepulciano","Italy","Red Blend",90.7660653600862
"123207","Sicilia","Italy","White Blend",86.1681317027515
"123256","Lacryma Christi del Vesuvio","Italy","Coda di Volpe",87.7564044333489
"123263","Taburno","Italy","Piedirosso",88.8375389576359
"123333","Maremma Toscana","Italy","Red Blend",85.226474030675
"123342","Alto Adige","Italy","Chardonnay",103.235513739089
"123372","Chianti Classico","Italy","Red Blend",92.0463347857415
"123375","Chianti Colli Senesi","Italy","Red Blend",90.2467699660571
"123392","Sicilia","Italy","White Blend",88.2457679457504
"123423","Alto Adige","Italy","Chardonnay",90.6639536626542
"123426","Vigneti delle Dolomiti","Italy","Rosé",92.678825488768
"123551","Valpolicella","Italy","Corvina, Rondinella, Molinara",90.9955959315265
"123644","Morellino di Scansano","Italy","Sangiovese",85.8211260350263
"123645","Maremma","Italy","Vermentino",92.3817651435487
"123907","Soave","Italy","White Blend",97.5668975551396
"123918","Soave","Italy","White Blend",79.2459721676242
"124014","Sicilia","Italy","Red Blend",91.9700203315204
"124015","Terre Siciliane","Italy","Red Blend",88.0005259874042
"124021","Sicilia","Italy","Nero d'Avola",88.5274311489465
"124069","Lugana","Italy","Turbiana",90.5607787760574
"124092","Veneto","Italy","White Blend",97.3657045861497
"124278","Alto Adige","Italy","Sauvignon",95.6232739292694
"124331","Alto Adige","Italy","Pinot Bianco",93.7980091509711
"124335","Delle Venezie","Italy","White Blend",95.1268595922404
"124337","Collio","Italy","Sauvignon Blanc",98.8720205562782
"124342","Trentino","Italy","Traminer",103.794036468037
"124344","Soave Classico Superiore","Italy","White Blend",92.1654535026894
"124511","Sicilia","Italy","Grecanico",94.5047300849177
"124512","Sicilia","Italy","Grillo",92.9901475316046
"124516","Sicilia","Italy","White Blend",89.9723793747142
"124518","Sicilia","Italy","Inzolia",94.6763456486212
"124519","Sicilia","Italy","Nero d'Avola",96.0218345854166
